market,funding_rounds,founded_month,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,age_first_funding,status_binary
Security ,3.0,10.0,2006.0,0.0,9500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,6000000.0,0.0,0.0,0.0,0.6,1
Mobile ,1.0,12.0,2006.0,1107075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Other,1.0,2.0,2008.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23013698630136986,1
Enterprise Software ,2.0,1.0,2000.0,0.0,13800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,7.528767123287671,1
Other,2.0,1.0,2008.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8767123287671232,1
Other,2.0,4.0,2009.0,0.0,9356180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100000.0,4256180.0,0.0,0.0,0.0,0.0,1.2876712328767124,1
Mobile ,1.0,1.0,2008.0,0.0,3011408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011408.0,0.0,0.0,0.0,0.0,1.9561643835616438,1
Other,1.0,9.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Health and Wellness ,2.0,1.0,2012.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other,3.0,6.0,2009.0,100000.0,0.0,0.0,0.0,0.0,594000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other,1.0,10.0,2006.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Biotechnology ,1.0,1.0,2008.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.780821917808219,1
Other,2.0,1.0,2008.0,575002.0,4250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250000.0,0.0,0.0,0.0,4.6219178082191785,1
Other,1.0,9.0,2011.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821917808219178,0
Curated Web ,1.0,7.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E-Commerce ,2.0,5.0,2011.0,65382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6246575342465754,1
Advertising ,1.0,1.0,2011.0,101463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1643835616438356,0
Other,4.0,1.0,2011.0,1725000.0,2200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Social Media ,1.0,1.0,2006.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1.084931506849315,1
Curated Web ,1.0,7.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other,1.0,5.0,2009.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.893150684931507,1
Other,1.0,7.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6027397260273972,0
Enterprise Software ,2.0,1.0,2006.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,1.747945205479452,1
Other,1.0,1.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,0
E-Commerce ,1.0,4.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7561643835616438,0
Other,2.0,7.0,2007.0,0.0,7000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.7068493150684931,1
Other,3.0,10.0,2009.0,0.0,11000000.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,3000000.0,8000000.0,0.0,0.0,0.0,0.0,0.4191780821917808,1
Social Media ,3.0,6.0,2009.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,15000000.0,0.0,0.0,0.0,0.0,0.1178082191780822,1
E-Commerce ,2.0,12.0,2011.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2465753424657534,1
Other,1.0,1.0,2010.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328767123287671,1
Other,1.0,1.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6246575342465753,1
Curated Web ,5.0,1.0,2008.0,0.0,6774638.0,0.0,0.0,0.0,1164915.0,0.0,0.0,0.0,0.0,0.0,0.0,2779941.0,0.0,0.0,0.0,0.0,2.1452054794520548,1
Other,1.0,6.0,2005.0,0.0,6250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250000.0,0.0,0.0,0.0,0.0,0.0,1.082191780821918,1
Other,4.0,8.0,2009.0,0.0,3500000.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,1.0082191780821919,0
E-Commerce ,6.0,12.0,2009.0,220809.0,6000000.0,0.0,0.0,0.0,0.0,2464998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other,2.0,5.0,2010.0,600000.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,3.0,6.0,2011.0,1500000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0821917808219178,1
Enterprise Software ,1.0,7.0,2000.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,2.0,1.0,2003.0,0.0,19000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,14000000.0,0.0,0.0,0.0,0.0,0.08493150684931507,1
Games ,3.0,1.0,2009.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,1000000.0,12000000.0,0.0,0.0,0.0,0.0,0.4958904109589041,1
Curated Web ,2.0,2.0,2010.0,500000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1123287671232878,1
Consulting ,1.0,1.0,2010.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052054794520547946,0
Other,2.0,1.0,2003.0,0.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,4.2904109589041095,0
Other,1.0,1.0,2003.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,4.041095890410959,0
Software ,1.0,1.0,2005.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.002739726027397,0
Curated Web ,2.0,1.0,2006.0,0.0,698866.0,0.0,0.0,2728468.0,0.0,0.0,0.0,0.0,0.0,0.0,698866.0,0.0,0.0,0.0,0.0,0.0,3.232876712328767,0
Health and Wellness ,1.0,6.0,2009.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Software ,1.0,1.0,2001.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.126027397260274,1
Mobile ,2.0,6.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Finance ,4.0,1.0,2009.0,190000.0,15100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900000.0,10000000.0,2200000.0,0.0,0.0,0.0,0.8328767123287671,1
Other,2.0,1.0,2001.0,800000.0,6300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300000.0,0.0,0.0,0.0,0.0,0.0,2.580821917808219,1
Advertising ,3.0,5.0,2009.0,1472367.0,8140000.0,0.0,0.0,0.0,195000.0,0.0,0.0,0.0,0.0,0.0,8140000.0,0.0,0.0,0.0,0.0,0.0,0.5287671232876713,1
Other,1.0,2.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other,3.0,3.0,2003.0,200000.0,0.0,0.0,0.0,0.0,0.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7917808219178082,0
Social Media ,1.0,1.0,2011.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.8164383561643835,1
Hospitality ,2.0,4.0,2010.0,408330.0,1444800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444800.0,0.0,0.0,0.0,0.0,0.0,0.4410958904109589,1
Other,3.0,1.0,2010.0,1200000.0,3250000.0,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,3250000.0,0.0,0.0,0.0,0.0,0.0,0.7424657534246575,1
Analytics ,3.0,12.0,2010.0,1950000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.11506849315068493,1
Other,1.0,4.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Hardware + Software ,1.0,1.0,2001.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,4.934246575342466,0
Hospitality ,1.0,3.0,2011.0,0.0,4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7671232876712328,0
Other,1.0,1.0,2000.0,0.0,18800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18800000.0,0.0,0.0,0.0,7.120547945205479,1
Software ,1.0,1.0,2000.0,0.0,477000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.457534246575342,1
Other,2.0,12.0,2007.0,0.0,4640537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013473.0,1627064.0,0.0,0.0,0.0,0.0,0.0,1
Software ,1.0,1.0,2001.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,4.816438356164384,1
Games ,3.0,1.0,2006.0,0.0,17999998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,7000000.0,0.0,0.0,0.0,0.0,2.5753424657534247,0
Software ,1.0,7.0,2011.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410958904109589,0
Clean Technology ,2.0,1.0,2004.0,0.0,12410000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10910000.0,0.0,0.0,0.0,0.0,0.0,3.852054794520548,0
Hardware + Software ,1.0,5.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.673972602739726,0
Other,1.0,6.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25205479452054796,0
Games ,2.0,1.0,2007.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4164383561643836,0
Other,1.0,8.0,2010.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947945205479452,0
Other,1.0,1.0,2009.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1
Software ,1.0,6.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5616438356164384,0
Curated Web ,1.0,11.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0575342465753426,0
Mobile ,3.0,1.0,2003.0,0.0,15000000.0,0.0,0.0,0.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,6500000.0,8500000.0,0.0,0.0,0.0,1.0,1
Advertising ,2.0,1.0,2003.0,0.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,3.8109589041095893,0
Mobile ,1.0,1.0,2001.0,0.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.531506849315068,0
Software ,1.0,1.0,2001.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.372602739726028,0
Games ,1.0,1.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Games ,2.0,1.0,2009.0,1000000.0,1750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479452054794521,0
Hardware + Software ,2.0,1.0,2004.0,0.0,14500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14500000.0,0.0,0.0,0.0,0.0,0.0,0.8356164383561644,1
Curated Web ,1.0,6.0,2010.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493150684931507,0
Other,1.0,1.0,2006.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7945205479452054,0
Social Media ,1.0,1.0,2008.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,0
Advertising ,1.0,1.0,2005.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.7945205479452054,0
Other,2.0,1.0,2005.0,0.0,9664366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.578082191780822,0
Software ,1.0,1.0,2009.0,0.0,127839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9726027397260273,0
Other,3.0,3.0,2012.0,2638000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21095890410958903,1
Advertising ,1.0,4.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931506849315069,1
Other,2.0,3.0,2010.0,2800000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0
Software ,1.0,9.0,2010.0,0.0,248811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248811.0,0.0,0.0,0.0,0.0,0.0,0.1095890410958904,0
Other,4.0,10.0,2010.0,1250000.0,3350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750000.0,0.0,0.0,0.0,0.0,0.0,0.6602739726027397,1
Finance ,1.0,1.0,2006.0,0.0,5170000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5170000.0,0.0,0.0,0.0,0.0,0.0,2.926027397260274,0
Other,2.0,4.0,2012.0,3000000.0,12500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500000.0,0.0,0.0,0.0,0.0,0.0,0.6767123287671233,1
Other,4.0,8.0,2005.0,0.0,14399999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,9000000.0,0.0,0.0,0.0,0.0,0.4301369863013699,1
Software ,1.0,4.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917808219178083,0
Curated Web ,1.0,3.0,2009.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16712328767123288,0
Health Care ,1.0,1.0,2004.0,0.0,10500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.257534246575342,0
Other,1.0,1.0,2010.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mobile ,1.0,1.0,2011.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7780821917808219,1
Curated Web ,1.0,5.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08493150684931507,1
E-Commerce ,3.0,1.0,2000.0,0.0,7800000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,4500000.0,3300000.0,0.0,0.0,0.0,0.0,1.4164383561643836,1
Other,2.0,1.0,2010.0,0.0,759260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0876712328767124,1
Advertising ,1.0,11.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16712328767123288,0
Advertising ,1.0,1.0,2006.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,1.4301369863013698,1
Other,2.0,1.0,2005.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,10000000.0,0.0,0.0,0.0,0.0,1.4958904109589042,1
Other,1.0,3.0,2011.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0027397260273974,1
Curated Web ,1.0,6.0,2008.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,3.0,1.0,2007.0,2525000.0,1549999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,2.791780821917808,0
Software ,1.0,3.0,2010.0,0.0,2076250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other,1.0,4.0,2009.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027397260273972603,0
Other,1.0,4.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Games ,1.0,7.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602739726027397,0
Software ,1.0,2.0,2010.0,0.0,1320384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320384.0,0.0,0.0,0.0,0.0,0.0,1.6794520547945206,0
Enterprise Software ,3.0,1.0,2006.0,0.0,11750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750000.0,6500000.0,0.0,0.0,0.0,0.0,2.4821917808219176,1
Other,1.0,6.0,2008.0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4904109589041096,1
Other,1.0,1.0,2010.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Enterprise Software ,3.0,6.0,2005.0,0.0,9000000.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,1000000.0,8000000.0,0.0,0.0,0.0,0.0,3.8493150684931505,1
E-Commerce ,1.0,12.0,2008.0,298836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other,1.0,1.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493150684931507,0
Software ,1.0,6.0,2007.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16986301369863,1
Social Media ,2.0,1.0,2010.0,0.0,0.0,0.0,0.0,0.0,400000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263013698630137,1
Mobile ,3.0,7.0,2008.0,20000.0,0.0,0.0,0.0,0.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336986301369863,1
Other,1.0,3.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219178082191781,0
Software ,3.0,8.0,2010.0,0.0,1500000.0,0.0,0.0,0.0,1276000.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.2356164383561644,0
Other,3.0,1.0,2007.0,500000.0,9500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,6000000.0,0.0,0.0,0.0,0.0,0.6657534246575343,1
Curated Web ,1.0,1.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0027397260273974,0
Social Media ,1.0,1.0,2006.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,1.915068493150685,1
Software ,1.0,9.0,2009.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,1.093150684931507,1
Finance ,2.0,5.0,2007.0,15000.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2054794520547945,1
Other,2.0,7.0,2012.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2547945205479452,0
Education ,1.0,1.0,2010.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5835616438356164,1
Clean Technology ,1.0,1.0,2006.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,2.9013698630136986,0
Other,1.0,6.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Clean Technology ,1.0,1.0,2005.0,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,0.0,0.0,0.0,3.441095890410959,1
Clean Technology ,1.0,7.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,325000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Security ,1.0,1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.917808219178083,1
Software ,3.0,1.0,2008.0,1600000.0,16400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200000.0,10200000.0,0.0,0.0,0.0,0.0,0.0,1
Enterprise Software ,1.0,1.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.975342465753425,1
